timestamp,provider,region,datacenter,latency_ms
2025-12-03 20:46:35,cloudpingtest.com AWS,us-east-1,N. Virginia,429
2025-12-03 20:46:35,cloudpingtest.com AWS,us-east-2,Ohio,436
2025-12-03 20:46:35,cloudpingtest.com AWS,us-west-1,N. California,640
2025-12-03 20:46:35,cloudpingtest.com AWS,us-west-2,Oregon,688
2025-12-03 20:46:35,cloudpingtest.com AWS,af-south-1,Cape Town,521
2025-12-03 20:46:35,cloudpingtest.com AWS,ap-east-1,Hong Kong,772
2025-12-03 20:46:35,cloudpingtest.com AWS,ap-south-2,Hyderabad,496
2025-12-03 20:46:35,cloudpingtest.com AWS,ap-southeast-3,Jakarta,717
2025-12-03 20:46:35,cloudpingtest.com AWS,ap-southeast-5,Malaysia,695
2025-12-03 20:46:35,cloudpingtest.com AWS,ap-south-1,Mumbai,477
2025-12-03 20:46:35,cloudpingtest.com AWS,ap-northeast-3,Osaka,938
2025-12-03 20:46:35,cloudpingtest.com AWS,ap-northeast-2,Seoul,906
2025-12-03 20:46:35,cloudpingtest.com AWS,ap-southeast-1,Singapore,644
2025-12-03 20:46:35,cloudpingtest.com AWS,ap-east-2,Taipei,942
2025-12-03 20:46:35,cloudpingtest.com AWS,ap-southeast-7,Thailand,755
2025-12-03 20:46:35,cloudpingtest.com AWS,ap-northeast-1,Tokyo,911
2025-12-03 20:46:35,cloudpingtest.com AWS,ca-central-1,Canada Central,459
2025-12-03 20:46:35,cloudpingtest.com AWS,ca-west-1,Calgary,620
2025-12-03 20:46:35,cloudpingtest.com AWS,eu-central-1,Frankfurt,152
2025-12-03 20:46:35,cloudpingtest.com AWS,eu-west-1,Ireland,255
2025-12-03 20:46:35,cloudpingtest.com AWS,eu-west-2,London,156
2025-12-03 20:46:35,cloudpingtest.com AWS,eu-south-1,Milan,124
2025-12-03 20:46:35,cloudpingtest.com AWS,eu-west-3,Paris,161
2025-12-03 20:46:35,cloudpingtest.com AWS,eu-south-2,Spain,70
2025-12-03 20:46:35,cloudpingtest.com AWS,eu-north-1,Stockholm,239
2025-12-03 20:46:35,cloudpingtest.com AWS,eu-central-2,Zürich,142
2025-12-03 20:46:35,cloudpingtest.com AWS,mx-central-1,Mexico Central,658
2025-12-03 20:46:35,cloudpingtest.com AWS,me-south-1,Bahrain,400
2025-12-03 20:46:35,cloudpingtest.com AWS,me-central-1,UAE,498
2025-12-03 20:46:35,cloudpingtest.com AWS,il-central-1,Israel,254
2025-12-03 20:46:35,cloudpingtest.com AWS,sa-east-1,São Paulo,867
2025-12-03 20:46:35,cloudpingtest.com AWS,us-gov-east-1,us-gov-east-1,442
2025-12-03 20:46:35,cloudpingtest.com AWS,us-gov-west-1,us-gov-west-1,720
