timestamp,provider,region,datacenter,latency_ms
2025-12-10 19:33:19,cloudpingtest GCP,africa-south1,Johannesburg,197
2025-12-10 19:33:19,cloudpingtest GCP,asia-east1,Changhua County,285
2025-12-10 19:33:19,cloudpingtest GCP,asia-east2,Hong Kong,304
2025-12-10 19:33:19,cloudpingtest GCP,asia-northeast1,Tokyo,258
2025-12-10 19:33:19,cloudpingtest GCP,asia-northeast2,Osaka,269
2025-12-10 19:33:19,cloudpingtest GCP,asia-northeast3,Seoul,282
2025-12-10 19:33:19,cloudpingtest GCP,asia-south1,Mumbai,386
2025-12-10 19:33:19,cloudpingtest GCP,asia-south2,Delhi,390
2025-12-10 19:33:19,cloudpingtest GCP,asia-southeast1,Jurong West,331
2025-12-10 19:33:19,cloudpingtest GCP,asia-southeast2,Jakarta,338
2025-12-10 19:33:19,cloudpingtest GCP,australia-southeast1,Sydney,313
2025-12-10 19:33:19,cloudpingtest GCP,australia-southeast2,Melbourne,335
2025-12-10 19:33:19,cloudpingtest GCP,europe-central2,Warsaw,54
2025-12-10 19:33:19,cloudpingtest GCP,europe-north1,Hamina,66
2025-12-10 19:33:19,cloudpingtest GCP,europe-north2,Stockholm,60
2025-12-10 19:33:19,cloudpingtest GCP,europe-southwest1,Madrid,53
2025-12-10 19:33:19,cloudpingtest GCP,europe-west1,St. Ghislain,34
2025-12-10 19:33:19,cloudpingtest GCP,europe-west10,Berlin,45
2025-12-10 19:33:19,cloudpingtest GCP,europe-west12,Turin,52
2025-12-10 19:33:19,cloudpingtest GCP,europe-west2,London,39
2025-12-10 19:33:19,cloudpingtest GCP,europe-west3,Frankfurt,39
2025-12-10 19:33:19,cloudpingtest GCP,europe-west4,Eemshaven,39
2025-12-10 19:33:19,cloudpingtest GCP,europe-west6,Zürich,44
2025-12-10 19:33:19,cloudpingtest GCP,europe-west8,Milan,49
2025-12-10 19:33:19,cloudpingtest GCP,europe-west9,Paris,36
2025-12-10 19:33:19,cloudpingtest GCP,me-central1,Doha,127
2025-12-10 19:33:19,cloudpingtest GCP,me-central2,Dammam,116
2025-12-10 19:33:19,cloudpingtest GCP,me-west1,Tel Aviv,87
2025-12-10 19:33:19,cloudpingtest GCP,northamerica-northeast1,Montreal,119
2025-12-10 19:33:19,cloudpingtest GCP,northamerica-northeast2,Toronto,124
