timestamp,provider,region,datacenter,latency_ms
2025-12-03 21:38:37,cloudpingtest.com AWS,us-east-1,N. Virginia,409
2025-12-03 21:38:37,cloudpingtest.com AWS,us-east-2,Ohio,433
2025-12-03 21:38:37,cloudpingtest.com AWS,us-west-1,N. California,632
2025-12-03 21:38:37,cloudpingtest.com AWS,us-west-2,Oregon,680
2025-12-03 21:38:37,cloudpingtest.com AWS,af-south-1,Cape Town,520
2025-12-03 21:38:37,cloudpingtest.com AWS,ap-east-1,Hong Kong,756
2025-12-03 21:38:37,cloudpingtest.com AWS,ap-south-2,Hyderabad,529
2025-12-03 21:38:37,cloudpingtest.com AWS,ap-southeast-3,Jakarta,711
2025-12-03 21:38:37,cloudpingtest.com AWS,ap-southeast-5,Malaysia,667
2025-12-03 21:38:37,cloudpingtest.com AWS,ap-south-1,Mumbai,453
2025-12-03 21:38:37,cloudpingtest.com AWS,ap-northeast-3,Osaka,949
2025-12-03 21:38:37,cloudpingtest.com AWS,ap-northeast-2,Seoul,959
2025-12-03 21:38:37,cloudpingtest.com AWS,ap-southeast-1,Singapore,677
2025-12-03 21:38:37,cloudpingtest.com AWS,ap-east-2,Taipei,935
2025-12-03 21:38:37,cloudpingtest.com AWS,ap-southeast-7,Thailand,768
2025-12-03 21:38:37,cloudpingtest.com AWS,ap-northeast-1,Tokyo,937
2025-12-03 21:38:37,cloudpingtest.com AWS,ca-central-1,Canada Central,460
2025-12-03 21:38:37,cloudpingtest.com AWS,ca-west-1,Calgary,638
2025-12-03 21:38:37,cloudpingtest.com AWS,eu-central-1,Frankfurt,182
2025-12-03 21:38:37,cloudpingtest.com AWS,eu-west-1,Ireland,182
2025-12-03 21:38:37,cloudpingtest.com AWS,eu-west-2,London,143
2025-12-03 21:38:37,cloudpingtest.com AWS,eu-south-1,Milan,124
2025-12-03 21:38:37,cloudpingtest.com AWS,eu-west-3,Paris,142
2025-12-03 21:38:37,cloudpingtest.com AWS,eu-south-2,Spain,64
2025-12-03 21:38:37,cloudpingtest.com AWS,eu-north-1,Stockholm,245
2025-12-03 21:38:37,cloudpingtest.com AWS,eu-central-2,Zürich,159
2025-12-03 21:38:37,cloudpingtest.com AWS,mx-central-1,Mexico Central,632
2025-12-03 21:38:37,cloudpingtest.com AWS,me-south-1,Bahrain,426
2025-12-03 21:38:37,cloudpingtest.com AWS,me-central-1,UAE,515
2025-12-03 21:38:37,cloudpingtest.com AWS,il-central-1,Israel,250
2025-12-03 21:38:37,cloudpingtest.com AWS,sa-east-1,São Paulo,870
2025-12-03 21:38:37,cloudpingtest.com AWS,us-gov-east-1,us-gov-east-1,474
2025-12-03 21:38:37,cloudpingtest.com AWS,us-gov-west-1,us-gov-west-1,699
2025-12-03 22:05:40,cloudpingtest.com AWS,us-east-1,N. Virginia,396
2025-12-03 22:05:40,cloudpingtest.com AWS,us-east-2,Ohio,416
2025-12-03 22:05:40,cloudpingtest.com AWS,us-west-1,N. California,633
2025-12-03 22:05:40,cloudpingtest.com AWS,us-west-2,Oregon,682
2025-12-03 22:05:40,cloudpingtest.com AWS,af-south-1,Cape Town,510
2025-12-03 22:05:40,cloudpingtest.com AWS,ap-east-1,Hong Kong,779
2025-12-03 22:05:40,cloudpingtest.com AWS,ap-south-2,Hyderabad,506
2025-12-03 22:05:40,cloudpingtest.com AWS,ap-southeast-3,Jakarta,717
2025-12-03 22:05:40,cloudpingtest.com AWS,ap-southeast-5,Malaysia,669
2025-12-03 22:05:40,cloudpingtest.com AWS,ap-south-1,Mumbai,467
2025-12-03 22:05:40,cloudpingtest.com AWS,ap-northeast-3,Osaka,956
2025-12-03 22:05:40,cloudpingtest.com AWS,ap-northeast-2,Seoul,905
2025-12-03 22:05:40,cloudpingtest.com AWS,ap-southeast-1,Singapore,656
2025-12-03 22:05:40,cloudpingtest.com AWS,ap-east-2,Taipei,941
2025-12-03 22:05:40,cloudpingtest.com AWS,ap-southeast-7,Thailand,763
2025-12-03 22:05:40,cloudpingtest.com AWS,ap-northeast-1,Tokyo,929
2025-12-03 22:05:40,cloudpingtest.com AWS,ca-central-1,Canada Central,456
2025-12-03 22:05:40,cloudpingtest.com AWS,ca-west-1,Calgary,639
2025-12-03 22:05:40,cloudpingtest.com AWS,eu-central-1,Frankfurt,178
2025-12-03 22:05:40,cloudpingtest.com AWS,eu-west-1,Ireland,177
2025-12-03 22:05:40,cloudpingtest.com AWS,eu-west-2,London,140
2025-12-03 22:05:40,cloudpingtest.com AWS,eu-south-1,Milan,125
2025-12-03 22:05:40,cloudpingtest.com AWS,eu-west-3,Paris,151
2025-12-03 22:05:40,cloudpingtest.com AWS,eu-south-2,Spain,68
2025-12-03 22:05:40,cloudpingtest.com AWS,eu-north-1,Stockholm,258
2025-12-03 22:05:40,cloudpingtest.com AWS,eu-central-2,Zürich,127
2025-12-03 22:05:40,cloudpingtest.com AWS,mx-central-1,Mexico Central,610
2025-12-03 22:05:40,cloudpingtest.com AWS,me-south-1,Bahrain,393
2025-12-03 22:05:40,cloudpingtest.com AWS,me-central-1,UAE,487
2025-12-03 22:05:40,cloudpingtest.com AWS,il-central-1,Israel,253
2025-12-03 22:05:40,cloudpingtest.com AWS,sa-east-1,São Paulo,896
2025-12-03 22:05:40,cloudpingtest.com AWS,us-gov-east-1,us-gov-east-1,427
2025-12-03 22:05:40,cloudpingtest.com AWS,us-gov-west-1,us-gov-west-1,690
2025-12-03 22:32:42,cloudpingtest.com AWS,us-east-1,N. Virginia,444
2025-12-03 22:32:42,cloudpingtest.com AWS,us-east-2,Ohio,434
2025-12-03 22:32:42,cloudpingtest.com AWS,us-west-1,N. California,629
2025-12-03 22:32:42,cloudpingtest.com AWS,us-west-2,Oregon,679
2025-12-03 22:32:42,cloudpingtest.com AWS,af-south-1,Cape Town,520
2025-12-03 22:32:42,cloudpingtest.com AWS,ap-east-1,Hong Kong,756
2025-12-03 22:32:42,cloudpingtest.com AWS,ap-south-2,Hyderabad,502
2025-12-03 22:32:42,cloudpingtest.com AWS,ap-southeast-3,Jakarta,711
2025-12-03 22:32:42,cloudpingtest.com AWS,ap-southeast-5,Malaysia,670
2025-12-03 22:32:42,cloudpingtest.com AWS,ap-south-1,Mumbai,466
2025-12-03 22:32:42,cloudpingtest.com AWS,ap-northeast-3,Osaka,969
2025-12-03 22:32:42,cloudpingtest.com AWS,ap-northeast-2,Seoul,913
2025-12-03 22:32:42,cloudpingtest.com AWS,ap-southeast-1,Singapore,914
2025-12-03 22:32:42,cloudpingtest.com AWS,ap-east-2,Taipei,959
2025-12-03 22:32:42,cloudpingtest.com AWS,ap-southeast-7,Thailand,745
2025-12-03 22:32:42,cloudpingtest.com AWS,ap-northeast-1,Tokyo,928
2025-12-03 22:32:42,cloudpingtest.com AWS,ca-central-1,Canada Central,437
2025-12-03 22:32:42,cloudpingtest.com AWS,ca-west-1,Calgary,640
2025-12-03 22:32:42,cloudpingtest.com AWS,eu-central-1,Frankfurt,182
2025-12-03 22:32:42,cloudpingtest.com AWS,eu-west-1,Ireland,171
2025-12-03 22:32:42,cloudpingtest.com AWS,eu-west-2,London,142
2025-12-03 22:32:42,cloudpingtest.com AWS,eu-south-1,Milan,123
2025-12-03 22:32:42,cloudpingtest.com AWS,eu-west-3,Paris,156
2025-12-03 22:32:42,cloudpingtest.com AWS,eu-south-2,Spain,67
2025-12-03 22:32:42,cloudpingtest.com AWS,eu-north-1,Stockholm,238
2025-12-03 22:32:42,cloudpingtest.com AWS,eu-central-2,Zürich,129
2025-12-03 22:32:42,cloudpingtest.com AWS,mx-central-1,Mexico Central,611
2025-12-03 22:32:42,cloudpingtest.com AWS,me-south-1,Bahrain,370
2025-12-03 22:32:42,cloudpingtest.com AWS,me-central-1,UAE,490
2025-12-03 22:32:42,cloudpingtest.com AWS,il-central-1,Israel,251
2025-12-03 22:32:42,cloudpingtest.com AWS,sa-east-1,São Paulo,894
2025-12-03 22:32:42,cloudpingtest.com AWS,us-gov-east-1,us-gov-east-1,445
2025-12-03 22:32:42,cloudpingtest.com AWS,us-gov-west-1,us-gov-west-1,735
2025-12-03 22:59:45,cloudpingtest.com AWS,us-east-1,N. Virginia,459
2025-12-03 22:59:45,cloudpingtest.com AWS,us-east-2,Ohio,427
2025-12-03 22:59:45,cloudpingtest.com AWS,us-west-1,N. California,757
2025-12-03 22:59:45,cloudpingtest.com AWS,us-west-2,Oregon,665
2025-12-03 22:59:45,cloudpingtest.com AWS,af-south-1,Cape Town,509
2025-12-03 22:59:45,cloudpingtest.com AWS,ap-east-1,Hong Kong,757
2025-12-03 22:59:45,cloudpingtest.com AWS,ap-south-2,Hyderabad,503
2025-12-03 22:59:45,cloudpingtest.com AWS,ap-southeast-3,Jakarta,706
2025-12-03 22:59:45,cloudpingtest.com AWS,ap-southeast-5,Malaysia,672
2025-12-03 22:59:45,cloudpingtest.com AWS,ap-south-1,Mumbai,458
2025-12-03 22:59:45,cloudpingtest.com AWS,ap-northeast-3,Osaka,968
2025-12-03 22:59:45,cloudpingtest.com AWS,ap-northeast-2,Seoul,878
2025-12-03 22:59:45,cloudpingtest.com AWS,ap-southeast-1,Singapore,646
2025-12-03 22:59:45,cloudpingtest.com AWS,ap-east-2,Taipei,989
2025-12-03 22:59:45,cloudpingtest.com AWS,ap-southeast-7,Thailand,744
2025-12-03 22:59:45,cloudpingtest.com AWS,ap-northeast-1,Tokyo,950
2025-12-03 22:59:45,cloudpingtest.com AWS,ca-central-1,Canada Central,439
2025-12-03 22:59:45,cloudpingtest.com AWS,ca-west-1,Calgary,777
2025-12-03 22:59:45,cloudpingtest.com AWS,eu-central-1,Frankfurt,160
2025-12-03 22:59:45,cloudpingtest.com AWS,eu-west-1,Ireland,174
2025-12-03 22:59:45,cloudpingtest.com AWS,eu-west-2,London,178
2025-12-03 22:59:45,cloudpingtest.com AWS,eu-south-1,Milan,122
2025-12-03 22:59:45,cloudpingtest.com AWS,eu-west-3,Paris,138
2025-12-03 22:59:45,cloudpingtest.com AWS,eu-south-2,Spain,73
2025-12-03 22:59:45,cloudpingtest.com AWS,eu-north-1,Stockholm,241
2025-12-03 22:59:45,cloudpingtest.com AWS,eu-central-2,Zürich,130
2025-12-03 22:59:45,cloudpingtest.com AWS,mx-central-1,Mexico Central,594
2025-12-03 22:59:45,cloudpingtest.com AWS,me-south-1,Bahrain,369
2025-12-03 22:59:45,cloudpingtest.com AWS,me-central-1,UAE,487
2025-12-03 22:59:45,cloudpingtest.com AWS,il-central-1,Israel,275
2025-12-03 22:59:45,cloudpingtest.com AWS,sa-east-1,São Paulo,894
2025-12-03 22:59:45,cloudpingtest.com AWS,us-gov-east-1,us-gov-east-1,445
2025-12-03 22:59:45,cloudpingtest.com AWS,us-gov-west-1,us-gov-west-1,671
2025-12-03 23:26:52,cloudpingtest.com AWS,us-east-1,N. Virginia,557
2025-12-03 23:26:52,cloudpingtest.com AWS,us-east-2,Ohio,447
2025-12-03 23:26:52,cloudpingtest.com AWS,us-west-1,N. California,646
2025-12-03 23:26:52,cloudpingtest.com AWS,us-west-2,Oregon,692
2025-12-03 23:26:52,cloudpingtest.com AWS,af-south-1,Cape Town,518
2025-12-03 23:26:52,cloudpingtest.com AWS,ap-east-1,Hong Kong,755
2025-12-03 23:26:52,cloudpingtest.com AWS,ap-south-2,Hyderabad,514
2025-12-03 23:26:52,cloudpingtest.com AWS,ap-southeast-3,Jakarta,712
2025-12-03 23:26:52,cloudpingtest.com AWS,ap-southeast-5,Malaysia,661
2025-12-03 23:26:52,cloudpingtest.com AWS,ap-south-1,Mumbai,465
2025-12-03 23:26:52,cloudpingtest.com AWS,ap-northeast-3,Osaka,987
2025-12-03 23:26:52,cloudpingtest.com AWS,ap-northeast-2,Seoul,939
2025-12-03 23:26:52,cloudpingtest.com AWS,ap-east-2,Taipei,929
2025-12-03 23:26:52,cloudpingtest.com AWS,ap-southeast-7,Thailand,747
2025-12-03 23:26:52,cloudpingtest.com AWS,ap-northeast-1,Tokyo,957
2025-12-03 23:26:52,cloudpingtest.com AWS,ca-central-1,Canada Central,466
2025-12-03 23:26:52,cloudpingtest.com AWS,ca-west-1,Calgary,640
2025-12-03 23:26:52,cloudpingtest.com AWS,eu-central-1,Frankfurt,153
2025-12-03 23:26:52,cloudpingtest.com AWS,eu-west-1,Ireland,163
2025-12-03 23:26:52,cloudpingtest.com AWS,eu-west-2,London,142
2025-12-03 23:26:52,cloudpingtest.com AWS,eu-south-1,Milan,119
2025-12-03 23:26:52,cloudpingtest.com AWS,eu-west-3,Paris,156
2025-12-03 23:26:52,cloudpingtest.com AWS,eu-south-2,Spain,54
2025-12-03 23:26:52,cloudpingtest.com AWS,eu-north-1,Stockholm,231
2025-12-03 23:26:52,cloudpingtest.com AWS,eu-central-2,Zürich,137
2025-12-03 23:26:52,cloudpingtest.com AWS,mx-central-1,Mexico Central,618
2025-12-03 23:26:52,cloudpingtest.com AWS,me-south-1,Bahrain,390
2025-12-03 23:26:52,cloudpingtest.com AWS,me-central-1,UAE,511
2025-12-03 23:26:52,cloudpingtest.com AWS,il-central-1,Israel,259
2025-12-03 23:26:52,cloudpingtest.com AWS,sa-east-1,São Paulo,875
2025-12-03 23:26:52,cloudpingtest.com AWS,us-gov-east-1,us-gov-east-1,449
2025-12-03 23:26:52,cloudpingtest.com AWS,us-gov-west-1,us-gov-west-1,695
2025-12-03 23:53:50,cloudpingtest.com AWS,us-east-1,N. Virginia,424
2025-12-03 23:53:50,cloudpingtest.com AWS,us-east-2,Ohio,439
2025-12-03 23:53:50,cloudpingtest.com AWS,us-west-1,N. California,636
2025-12-03 23:53:50,cloudpingtest.com AWS,us-west-2,Oregon,677
2025-12-03 23:53:50,cloudpingtest.com AWS,af-south-1,Cape Town,511
2025-12-03 23:53:50,cloudpingtest.com AWS,ap-east-1,Hong Kong,756
2025-12-03 23:53:50,cloudpingtest.com AWS,ap-south-2,Hyderabad,502
2025-12-03 23:53:50,cloudpingtest.com AWS,ap-southeast-3,Jakarta,711
2025-12-03 23:53:50,cloudpingtest.com AWS,ap-southeast-5,Malaysia,687
2025-12-03 23:53:50,cloudpingtest.com AWS,ap-south-1,Mumbai,466
2025-12-03 23:53:50,cloudpingtest.com AWS,ap-northeast-3,Osaka,976
2025-12-03 23:53:50,cloudpingtest.com AWS,ap-northeast-2,Seoul,894
2025-12-03 23:53:50,cloudpingtest.com AWS,ap-southeast-1,Singapore,654
2025-12-03 23:53:50,cloudpingtest.com AWS,ap-east-2,Taipei,957
2025-12-03 23:53:50,cloudpingtest.com AWS,ap-southeast-7,Thailand,771
2025-12-03 23:53:50,cloudpingtest.com AWS,ap-northeast-1,Tokyo,911
2025-12-03 23:53:50,cloudpingtest.com AWS,ca-central-1,Canada Central,469
2025-12-03 23:53:50,cloudpingtest.com AWS,ca-west-1,Calgary,642
2025-12-03 23:53:50,cloudpingtest.com AWS,eu-central-1,Frankfurt,156
2025-12-03 23:53:50,cloudpingtest.com AWS,eu-west-1,Ireland,190
2025-12-03 23:53:50,cloudpingtest.com AWS,eu-west-2,London,144
2025-12-03 23:53:50,cloudpingtest.com AWS,eu-south-1,Milan,124
2025-12-03 23:53:50,cloudpingtest.com AWS,eu-west-3,Paris,152
2025-12-03 23:53:50,cloudpingtest.com AWS,eu-south-2,Spain,69
2025-12-03 23:53:50,cloudpingtest.com AWS,eu-north-1,Stockholm,228
2025-12-03 23:53:50,cloudpingtest.com AWS,eu-central-2,Zürich,142
2025-12-03 23:53:50,cloudpingtest.com AWS,mx-central-1,Mexico Central,595
2025-12-03 23:53:50,cloudpingtest.com AWS,me-south-1,Bahrain,393
2025-12-03 23:53:50,cloudpingtest.com AWS,me-central-1,UAE,489
2025-12-03 23:53:50,cloudpingtest.com AWS,il-central-1,Israel,247
2025-12-03 23:53:50,cloudpingtest.com AWS,sa-east-1,São Paulo,902
2025-12-03 23:53:50,cloudpingtest.com AWS,us-gov-east-1,us-gov-east-1,430
2025-12-03 23:53:50,cloudpingtest.com AWS,us-gov-west-1,us-gov-west-1,691
2025-12-04 00:20:54,cloudpingtest.com AWS,us-east-1,N. Virginia,362
2025-12-04 00:20:54,cloudpingtest.com AWS,us-east-2,Ohio,432
2025-12-04 00:20:54,cloudpingtest.com AWS,us-west-1,N. California,633
2025-12-04 00:20:54,cloudpingtest.com AWS,us-west-2,Oregon,686
2025-12-04 00:20:54,cloudpingtest.com AWS,af-south-1,Cape Town,522
2025-12-04 00:20:54,cloudpingtest.com AWS,ap-east-1,Hong Kong,759
2025-12-04 00:20:54,cloudpingtest.com AWS,ap-south-2,Hyderabad,500
2025-12-04 00:20:54,cloudpingtest.com AWS,ap-southeast-3,Jakarta,720
2025-12-04 00:20:54,cloudpingtest.com AWS,ap-southeast-5,Malaysia,671
